account_id,snapshot_month,cohort_month,is_cohort_month,plan_id,mrr,acquisition_channel,region,segment,months_since_cohort
ACC05619,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC05619,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC05619,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC05619,2025-09-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC05619,2025-10-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,5
ACC05619,2025-11-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,6
ACC05619,2025-12-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,7
ACC05620,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Referral,APAC,Mid-Market,0
ACC05620,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Referral,APAC,Mid-Market,1
ACC05621,2025-05-01,2025-05-01,1,PLN_SCALE,799,Partner,India,Mid-Market,0
ACC05621,2025-06-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,1
ACC05621,2025-07-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,2
ACC05621,2025-08-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,3
ACC05621,2025-09-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,4
ACC05621,2025-10-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,5
ACC05621,2025-11-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,6
ACC05621,2025-12-01,2025-05-01,0,PLN_SCALE,799,Partner,India,Mid-Market,7
ACC05622,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Organic Search,India,Mid-Market,0
ACC05622,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,1
ACC05622,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,2
ACC05622,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,3
ACC05622,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,4
ACC05622,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,5
ACC05622,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,6
ACC05622,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,India,Mid-Market,7
ACC05623,2025-05-01,2025-05-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC05623,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC05623,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC05623,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC05623,2025-09-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC05623,2025-10-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,5
ACC05623,2025-11-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,6
ACC05623,2025-12-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,7
ACC05624,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,North America,SMB,0
ACC05624,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,1
ACC05624,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,2
ACC05624,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,3
ACC05624,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,4
ACC05624,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,5
ACC05624,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,6
ACC05624,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,7
ACC05625,2025-05-01,2025-05-01,1,PLN_STARTER,49,Paid Search,North America,SMB,0
ACC05625,2025-06-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,1
ACC05625,2025-07-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,2
ACC05625,2025-08-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,3
ACC05625,2025-09-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,4
ACC05625,2025-10-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,5
ACC05625,2025-11-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,6
ACC05625,2025-12-01,2025-05-01,0,PLN_STARTER,49,Paid Search,North America,SMB,7
ACC05626,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Organic Search,North America,Mid-Market,0
ACC05626,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,1
ACC05626,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,2
ACC05626,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,3
ACC05626,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,4
ACC05626,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,5
ACC05626,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,6
ACC05626,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,7
ACC05627,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Organic Search,North America,Mid-Market,0
ACC05627,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,1
ACC05627,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,2
ACC05627,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,3
ACC05627,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,4
ACC05627,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,5
ACC05627,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,North America,Mid-Market,6
ACC05628,2025-05-01,2025-05-01,1,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,0
ACC05628,2025-06-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,1
ACC05628,2025-07-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,2
ACC05628,2025-08-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,3
ACC05628,2025-09-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,4
ACC05628,2025-10-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,5
ACC05628,2025-11-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,6
ACC05628,2025-12-01,2025-05-01,0,PLN_ENTERPRISE,2499,Partner,Latin America,Mid-Market,7
ACC05629,2025-05-01,2025-05-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC05629,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC05629,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC05629,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC05629,2025-09-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC05630,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,North America,SMB,0
ACC05630,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,1
ACC05630,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,2
ACC05630,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,3
ACC05630,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,4
ACC05630,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,5
ACC05630,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,6
ACC05630,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,7
ACC05631,2025-05-01,2025-05-01,1,PLN_STARTER,49,Organic Search,APAC,SMB,0
ACC05631,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,1
ACC05631,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,2
ACC05631,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,APAC,SMB,3
ACC05632,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,APAC,Enterprise,0
ACC05632,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,1
ACC05632,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,2
ACC05632,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,3
ACC05632,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,4
ACC05632,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,5
ACC05632,2025-11-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,6
ACC05632,2025-12-01,2025-05-01,0,PLN_SCALE,799,Paid Social,APAC,Enterprise,7
ACC05633,2025-05-01,2025-05-01,1,PLN_SCALE,799,Organic Search,APAC,SMB,0
ACC05633,2025-06-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,1
ACC05633,2025-07-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,2
ACC05633,2025-08-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,3
ACC05633,2025-09-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,4
ACC05633,2025-10-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,5
ACC05633,2025-11-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,6
ACC05633,2025-12-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,7
ACC05634,2025-05-01,2025-05-01,1,PLN_SCALE,799,Partner,North America,SMB,0
ACC05634,2025-06-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,1
ACC05634,2025-07-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,2
ACC05634,2025-08-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,3
ACC05634,2025-09-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,4
ACC05634,2025-10-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,5
ACC05634,2025-11-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,6
ACC05634,2025-12-01,2025-05-01,0,PLN_SCALE,799,Partner,North America,SMB,7
ACC05635,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,0
ACC05635,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,1
ACC05635,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,2
ACC05635,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,3
ACC05635,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,4
ACC05635,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,5
ACC05635,2025-11-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,6
ACC05635,2025-12-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,7
ACC05636,2025-05-01,2025-05-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC05636,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC05636,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC05636,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC05636,2025-09-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC05636,2025-10-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,5
ACC05636,2025-11-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,6
ACC05636,2025-12-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,7
ACC05637,2025-05-01,2025-05-01,1,PLN_STARTER,49,Organic Search,Europe,SMB,0
ACC05637,2025-06-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,1
ACC05637,2025-07-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,2
ACC05637,2025-08-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,3
ACC05637,2025-09-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,4
ACC05637,2025-10-01,2025-05-01,0,PLN_STARTER,49,Organic Search,Europe,SMB,5
ACC05638,2025-05-01,2025-05-01,1,PLN_STARTER,49,Paid Search,Europe,SMB,0
ACC05638,2025-06-01,2025-05-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,1
ACC05638,2025-07-01,2025-05-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,2
ACC05638,2025-08-01,2025-05-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,3
ACC05638,2025-09-01,2025-05-01,0,PLN_STARTER,49,Paid Search,Europe,SMB,4
ACC05639,2025-05-01,2025-05-01,1,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,0
ACC05639,2025-06-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,1
ACC05639,2025-07-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,2
ACC05639,2025-08-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,3
ACC05639,2025-09-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,4
ACC05639,2025-10-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,5
ACC05639,2025-11-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,6
ACC05639,2025-12-01,2025-05-01,0,PLN_ENTERPRISE,2499,Paid Social,North America,Enterprise,7
ACC05640,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,North America,SMB,0
ACC05640,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,1
ACC05640,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,2
ACC05640,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,3
ACC05640,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,4
ACC05640,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,5
ACC05640,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,6
ACC05640,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,North America,SMB,7
ACC05641,2025-05-01,2025-05-01,1,PLN_STARTER,49,Paid Social,Latin America,SMB,0
ACC05641,2025-06-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,1
ACC05641,2025-07-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,2
ACC05641,2025-08-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,3
ACC05641,2025-09-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,4
ACC05641,2025-10-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,5
ACC05641,2025-11-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,6
ACC05641,2025-12-01,2025-05-01,0,PLN_STARTER,49,Paid Social,Latin America,SMB,7
ACC05642,2025-05-01,2025-05-01,1,PLN_SCALE,799,Organic Search,North America,Enterprise,0
ACC05642,2025-06-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,1
ACC05642,2025-07-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,2
ACC05642,2025-08-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,3
ACC05642,2025-09-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,4
ACC05642,2025-10-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,5
ACC05642,2025-11-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,6
ACC05642,2025-12-01,2025-05-01,0,PLN_SCALE,799,Organic Search,North America,Enterprise,7
ACC05643,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Partner,APAC,SMB,0
ACC05643,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,1
ACC05643,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,2
ACC05643,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,3
ACC05643,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,4
ACC05643,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,5
ACC05643,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,6
ACC05643,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,SMB,7
ACC05644,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,0
ACC05644,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,1
ACC05644,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,2
ACC05644,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,3
ACC05644,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,4
ACC05644,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Latin America,Mid-Market,5
ACC05645,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Partner,APAC,Mid-Market,0
ACC05645,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,1
ACC05645,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,2
ACC05645,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,3
ACC05645,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,4
ACC05645,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,5
ACC05645,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,6
ACC05645,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Partner,APAC,Mid-Market,7
ACC05646,2025-05-01,2025-05-01,1,PLN_STARTER,49,Paid Search,APAC,SMB,0
ACC05646,2025-06-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,1
ACC05646,2025-07-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,2
ACC05647,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,India,SMB,0
ACC05647,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,1
ACC05647,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,2
ACC05647,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,3
ACC05647,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,4
ACC05647,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,5
ACC05647,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,6
ACC05647,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,7
ACC05648,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Organic Search,Europe,Enterprise,0
ACC05648,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,1
ACC05648,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,2
ACC05648,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,3
ACC05648,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,4
ACC05648,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,5
ACC05648,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Organic Search,Europe,Enterprise,6
ACC05649,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Search,North America,Mid-Market,0
ACC05649,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,1
ACC05649,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,2
ACC05649,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,3
ACC05649,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,4
ACC05649,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,5
ACC05649,2025-11-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,6
ACC05649,2025-12-01,2025-05-01,0,PLN_SCALE,799,Paid Search,North America,Mid-Market,7
ACC05650,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,India,SMB,0
ACC05650,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,India,SMB,1
ACC05651,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,Europe,Mid-Market,0
ACC05651,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,1
ACC05651,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,2
ACC05651,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,3
ACC05651,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,4
ACC05651,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,5
ACC05651,2025-11-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,6
ACC05651,2025-12-01,2025-05-01,0,PLN_SCALE,799,Paid Social,Europe,Mid-Market,7
ACC05652,2025-05-01,2025-05-01,1,PLN_STARTER,49,Paid Search,APAC,SMB,0
ACC05652,2025-06-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,1
ACC05652,2025-07-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,2
ACC05652,2025-08-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,3
ACC05652,2025-09-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,4
ACC05652,2025-10-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,5
ACC05652,2025-11-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,6
ACC05652,2025-12-01,2025-05-01,0,PLN_STARTER,49,Paid Search,APAC,SMB,7
ACC05653,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,Latin America,SMB,0
ACC05653,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,Latin America,SMB,1
ACC05653,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,Latin America,SMB,2
ACC05654,2025-05-01,2025-05-01,1,PLN_SCALE,799,Referral,India,Mid-Market,0
ACC05654,2025-06-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,1
ACC05654,2025-07-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,2
ACC05654,2025-08-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,3
ACC05654,2025-09-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,4
ACC05654,2025-10-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,5
ACC05654,2025-11-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,6
ACC05654,2025-12-01,2025-05-01,0,PLN_SCALE,799,Referral,India,Mid-Market,7
ACC05655,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Paid Social,APAC,SMB,0
ACC05655,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,1
ACC05655,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,2
ACC05655,2025-08-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,3
ACC05655,2025-09-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,4
ACC05655,2025-10-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,5
ACC05655,2025-11-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,6
ACC05655,2025-12-01,2025-05-01,0,PLN_GROWTH,199,Paid Social,APAC,SMB,7
ACC05656,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,North America,Enterprise,0
ACC05656,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,1
ACC05656,2025-07-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,2
ACC05656,2025-08-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,3
ACC05656,2025-09-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,4
ACC05656,2025-10-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,5
ACC05656,2025-11-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,6
ACC05656,2025-12-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,7
ACC05657,2025-05-01,2025-05-01,1,PLN_SCALE,799,Organic Search,APAC,SMB,0
ACC05657,2025-06-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,1
ACC05657,2025-07-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,2
ACC05657,2025-08-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,3
ACC05657,2025-09-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,4
ACC05657,2025-10-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,5
ACC05657,2025-11-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,6
ACC05657,2025-12-01,2025-05-01,0,PLN_SCALE,799,Organic Search,APAC,SMB,7
ACC05658,2025-05-01,2025-05-01,1,PLN_GROWTH,199,Partner,Europe,SMB,0
ACC05658,2025-06-01,2025-05-01,0,PLN_GROWTH,199,Partner,Europe,SMB,1
ACC05658,2025-07-01,2025-05-01,0,PLN_GROWTH,199,Partner,Europe,SMB,2
ACC05659,2025-05-01,2025-05-01,1,PLN_SCALE,799,Paid Social,North America,Enterprise,0
ACC05659,2025-06-01,2025-05-01,0,PLN_SCALE,799,Paid Social,North America,Enterprise,1
